# FILE DATA
ID : MDRW2100047028
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 카카오톡
date : 20210518
topic : 기타/일상

# SPEAKER_INFO
id : 1
age : 20대
occupation : 판매/영업 종사자
sex : 여성
birthplace : 부산
principal_residence : 서울
current_residence : 서울
device : 스마트폰
keyboard : 천지인

id : 2
age : 20대
occupation : 무직/취업 준비생
sex : 여성
birthplace : 서울
principal_residence : 서울
current_residence : 서울
device : 스마트폰
keyboard : 천지인

# SETTING
relation  :  학교/학원>동기/동창/동급생
intimacy  :  5
contact_frequency  :  (거의) 매일 연락한다.

P0 	: &name2& ㅎㅇ
P0 	: 첨부터 예쁘게 꾸미고싶은데 센스가 없어서...
P0 	: 엉 돈이
P0 	: 마니드니까
P0 	: 막 새로 마니 사지는
P0 	: 못하구
P0 	: 근데 침대는 사고파
P1 	: 나두
P1 	: 침대랑
P1 	: 화장대랑
P1 	: 책상이랑..
P1 	: 다 새로 사고싶어
P1 	: 커텐도
P1 	: 사구싶구
P0 	: 나도....다 사고싶다
P0 	: 마음같아서는..
P0 	: 이사가기전에 이케아
P0 	: 가봐야지
P1 	: 오오
P1 	: 이케아
P1 	: 구경하는것도
P1 	: 재미잇겟ㄷ다
P0 	: ㅇㅇ 구경하고
P0 	: 푸드코트가서
P0 	: 닭다리를
P0 	: 조질거야
P1 	: 우와
P1 	: 달다리
P1 	: 맛잇겟당
P1 	: 나두먹구싶네
P0 	: 케이크도
P0 	: 다양하게있더라
P0 	: 나름 맛있는거 많았어
P1 	: 거기에
P1 	: 케이크도
P1 	: 잇다니
P1 	: 그러보고니
P1 	: 미트스파게티
P0 	: 그냥 마트케이크같은거
P1 	: 먹고싶네
P0 	: 나는 파스타는
P0 	: 토마토소스
P0 	: 별로야
P0 	: 크림이나 오일이
P0 	: 좋아
P0 	: 너는 토마토 소스 조아해?
P1 	: 나는
P1 	: 크림이 제일 좋긴한데
P1 	: 토마토도
P1 	: 나쁘진않아
P0 	: 난 토마토는
P0 	: 급식느낌이 나서
P0 	: 조금 별로라고 느껴짐
P0 	: 난 오일이 제일 조아
P0 	: 포지타노에서 먹은 봉골레가 내 인생 파스타
P1 	: 나는
P1 	: 급식 스파게티가
P1 	: 먹고싶어
P0 	: 그 특유의 맛이
P0 	: 있긴하지
P0 	: 나도 그립네
P0 	: 나는 급식닭다리
P0 	: 먹고싶다
P1 	: 나예전에
P1 	: 치킨나왓을때
P1 	: 밥2번머근적잇음ㅋㅋㅋㅋ
P0 	: 혹시
P0 	: 층 바꿔가면서
P0 	: 먹음?
P1 	: 그거
P1 	: 너랑한건가
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅅㅂ
P0 	: 나 그거 얘기하려고
P0 	: 했음ㅋㅋㅋ
P1 	: 아니그때
P1 	: 우리가
P0 	: 그때 층 바꿔서
P1 	: 기웃기웃햇는데
P1 	: 어떤선생님이
P1 	: 너네!!
P0 	: 몰래또먹엇는데
P1 	: 아직안먹엇어!
P0 	: 학주가...
P1 	: 이러며서
P1 	: 빨리먹으라고함
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 먹은건뎈ㅋㅋㅋ
P0 	: ㅋㅋㅋㅋ학주있어서
P0 	: 개쫄앗는데
P1 	: ㅁㅈ
P1 	: 이미 먹은건데 빨리
P1 	: 먹으래거
P0 	: 학주는 닭다리 8개
P1 	: 또먹음
P0 	: 쌓아놓고
P1 	: 헐
P0 	: 먹고있었음
P1 	: 진자 ?
P0 	: ㅇㅇ진짜
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 그래서 개웃겼음
P1 	: 아
P1 	: 개웃겨
P1 	: 8갴ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 그때 막판이라
P0 	: 남아서
P0 	: 두개주고 그러지않앗나
P0 	: 이미먹었는데 또먹곸ㅋㅋ
P0 	: 졸라재밌었는뎅
P1 	: 맞어
P1 	: 그때 진짜
P1 	: 재밋엇음
P1 	: 그때 급식 먹는게
P1 	: 젤 조앗는데
P1 	: 지금은 밥 만들기두 귀찬구
P0 	: 나...급식
P0 	: 빨리먹으려고
P0 	: 불어반갔잖아.
	  
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 아 그게
P1 	: 불어반이 1드임ㅁ 
P0 	: 무조건 1반이여서
P1 	: ?
P0 	: 제일 가까움
P0 	: 급식실에서
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 개웃경
P1 	: 난
P1 	: &name3&이랑 같이 하려구
P1 	: 불어반한줄알앗지
P0 	: &name3&이는 늦게
P0 	: 합류했어
P0 	: 내가 나중에 꼬심
P0 	: 난 급식에 진심이었거든...
P0 	: 초딩때는 급식표
P0 	: 다 외우고다님
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 그때 그 개콘에 수다맨 아라?
P0 	: 초딩때
P1 	: ㅇㅇ
P0 	: 그거 따라함
P1 	: 아니근데 생각해보니 우리 가끔
P0 	: 친구들이ㅈ
P1 	:  급식안먹은날도 잇지 않냐 ?
P0 	: 도와줘요수다맨!!하면
P0 	: 오늘의 급식은요~하면서
P0 	: 읊어줌
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 좀 관종스타일
P0 	: 급식 맛없으면
P0 	: 안먹었겠지?
P1 	: 그런짓을하다니
P1 	: 급식의
P1 	: 소중함을
P1 	: 몰랏군
P0 	: ㅋㅋ 그 임연수구이
P0 	: 이런거나오면
P0 	: 먹기시름
P1 	: 나는
P1 	: 그런거조앗는데..
P1 	: 생선까스..
P1 	: 짱좋구..
P0 	: 으 시러
P1 	: 맛있구~~~~~~~`
P1 	: 부드럽구~
P1 	: 달콤하구~~~~~~~
P0 	: 생선가스 타르타르소스
P0 	: 시러~~!!
P1 	: 난
P1 	: 그거 
P1 	: 쿠팡에서 시켜 머금
P1 	: 맛잇어서
P0 	: 난정말시렁
P0 	: 아 배고파
P0 	: 너 제주도가서
P0 	: 머먹을거야
P1 	: 재주도에선
P1 	: 무조건
P1 	: 흑돼지지
P0 	: 사서
P1 	: 근데 이제 제주도가면 먹는게 너무
P0 	: 구워먹을거?
P1 	: 정해져일달까
P1 	: 맨날
P0 	: 아니면 식당?
P1 	: 갈치조림
P1 	: 흑돼지
P1 	: 회
P1 	: 전복
P1 	: 이런거만 먹어
P0 	: 난 흑돼지가 특별히 맛있는건
P1 	: ㅇㅇ
P1 	: 식당
P0 	: 모르겠어
P0 	: 가면 먹긴하는데
P1 	: 난
P1 	: 흑돼지가
P0 	: 그냥 돼지고기...
P1 	: 진자 너무 맛잇어
P0 	: 어디로감?
P1 	: 난쫌
P0 	: 돈사돈?
P1 	: 맛이 달러
P1 	: 그냥
P1 	: 그근처에서
P0 	: 흑돈가?
P1 	: 제일 유명한곳들
P1 	: 갓엇어
P1 	: 돈사돈도
P1 	: 갓엇던거같틈
P1 	: 근ㄷ
P1 	: 제일 좋앗던건
P0 	: 나도 유명한곳들
P1 	: 그냥 안유명한 
P0 	: 갔는데
P1 	: 숙소근처가 제일 맛잇엇음 ㅋㅋㅋ
P0 	: 다그냥그래써
P1 	: 제주도에선
P1 	: 일단
P1 	: 멜젓이나
P0 	: ㅋㅋㅋㅋ
P1 	: 갈치속젓이 나와서
P1 	: 너무조아
P1 	: 나 그거 너무 조아해
P0 	: 아 내가 그런걸
P0 	: ㅂㄹ안조아해서
P1 	: 내가 갈치속젓
P0 	: 걍그랫나
P1 	: 너무맛잇어서
P1 	: 사왓거든
P1 	: 상해부림 ㅠ
P1 	: 너무아쉽
P1 	: 근데 
P1 	: 진자 호불호 갈릴거같은게
P0 	: 아끼면
P1 	: 딱
P0 	: 똥된다
P1 	: 꼬리꼬리 하다는
P1 	: 그
P1 	: 표현이딱
P1 	: 맞는거같에ㅔㅐ
P1 	: 꼬리꼬리함
P0 	: ㅋㅋ나는 입에도 못댈듯
P1 	: 멜젓은
P1 	: 좀더
P1 	: 멸치맛나구..
P1 	: 너는 실헝하륻ㅅ ?
P1 	: 근데
P1 	: 갈치속젓은 아예 더
P1 	: 쎈느낌 ?
P0 	: 멜젓은 먹을수는 있는데
P1 	: 아예 갈치 내장
P0 	: 안좋아하고
P1 	: 이니까
P1 	: ㅋㅋㅋㅋ
P0 	: 갈치속젓은 아예 못먹음
P1 	: 근데 진짜
P1 	: 디게 맛잇는데
P1 	: 마치
P1 	: 치즈를 올려먹는
P1 	: 느낌이랄까 ?!?1
P0 	: 갈치못머거어
P1 	: 꾸리꾸리한
P1 	: 맛이야
P0 	: 예에전에
P0 	: 대학생때
P0 	: &name5&랑 제주도 갔었는데
P0 	: 그때 마지막날 마지막 코스가
P1 	: ㅇㅇ
P0 	: 흑돼지 먹는거였거든?
P1 	: 아 그때
P1 	: 원산지가
P0 	: 근데 그때 대중교통이라
P1 	: 제주도가 아니엇단 그것 ?
P1 	: ㅋㅋㅋㅋ
P0 	: ㅋㅋ 그건 다른곳
P1 	: 아
P1 	: 다른거야 ?
P0 	: 수육 맛있게 먹었는데
P1 	: ㅇㅇ
P0 	: 역시 제주산돼지는
P0 	: 다르구나
P0 	: 하면서 먹었는데
P0 	: 갑자기 구청에서
P0 	: 원산지단속나와서
P1 	: ㅇㅇ
P0 	: 원산지표기 왜 안해놨냐구 ㅇ
P0 	: 이거어디꺼냐고물으니까
P0 	: 작은목소리로
P0 	: 칠레산이라고함
P1 	: ㅋㅋㅋㅋㅋㅋ
P0 	: ㅅㅂ 역시제주돼지 냠냠굿
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 하면서
P0 	: 먹엇다곸ㅋㄲㅋㅋ
P0 	: 내가 아직도 기억한다
P0 	: 성산항 근처
P0 	: 옛날옛적
P0 	: 오분자기뚝배기 유명한 식당임
P0 	: 근데 맛은 있었음..진짜
P1 	: 호오
P1 	: 맛잇겟다
P0 	: 아무튼 여행 마지막날
P1 	: 나는이제
P0 	: 마지막코스로
P1 	: 그냥 맛집을 안찾을라구
P0 	: 공항근처 그 제주시 시내에있는
P1 	: ㅇㅇ
P0 	: 흑돼지집 가기로했는데
P0 	: 그당시에는 대중교통이 진짜
P0 	: 열악해서...
P0 	: 버스타고 가는데
P0 	: 협재에서
P0 	: 버스가 한시간 기다려도 안오는거임ㅠ
P1 	: 헉!
P0 	: 그래서 다른 버스타고 일단 시내근처까지 가서
P0 	: 택시타고 고깃집에 도착을 했는데...
P1 	: ㅇㅇ
P0 	: 알고보니 거긴..다른곳이었던거야
P0 	: 내가 그때 소셜에서
P0 	: 싸게 티켓을 사놨는데
P0 	: 찾아간건 거기가 아니라 유명맛집이었음
P1 	: 헉
P0 	: 줄서서기다리다가
P0 	: 소셜 물어봣는데
P1 	: 다른데엿다니 
P0 	: 여긴그런거안한대...ㅅㅂ
P0 	: 근데 그게 취소도안되는 티켓이었구
P0 	: 곧 뱅기타러 갈 시간이구...
P0 	: 그래서일단다시
P1 	: 헉 어떡해 ?
P0 	: 택시를 타고 진짜 그 식당에
P0 	: 갔어
P0 	: 그때 비행기시간까지
P0 	: 한시간인가
P1 	: 와우
P1 	: 어떡해
P0 	: 남앗엇음;;;
P0 	: 그리고.,우리는
P0 	: 진짜 20분만에
P0 	: 그 두꺼운고기를
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 구워서
P1 	: 그게
P0 	: 다 먹음
P0 	: 진짜...
P1 	: 가능하냔말임 ..
P1 	: 1시간남앗는데
P1 	: 고기를..구워먹엇다 ?
P0 	: 준비하고 굽는데 십분넘게
P0 	: 걸린듯
P0 	: 먹는데 오분
P0 	: 그리고 뛰쳐나가서
P1 	: 나같앗으면 아마
P0 	: 택시타고 공항감
P1 	: 포기햇으릇 그냥
P0 	: 공항도착하니까
P1 	: 그 가게 사장은
P0 	: 수속마감시간
P1 	: 저사람들은 뭔데
P1 	: 저렇게뒤지
P0 	: 2분인가
P1 	: 이럴듯
P0 	: 남았었음
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 무슨
P1 	: 미션
P1 	: 임파서블임 ?
P0 	: 국내선이니까 25분전에 마감인가?
P0 	: 그랬는데
P0 	: 9시 25분마감인데
P0 	: 23분에
P0 	: 카운터도착ㅋㅋㅋ
P1 	: 와
P1 	: 대박이네
P1 	: 그게
P1 	: 가능한일이라니
P0 	: 고기먹다가 비행기 놓쳤으면
P0 	: 진짜...ㅂㅅ같았을듯
P0 	: 젊은이의 패기였다
P1 	: 진짜
P1 	: 고기VS비행기면
P1 	: 비행기인데
P1 	: 고기를 택하다니
P1 	: 쩐다
P0 	: 나 피렌체에서
P0 	: 티본스테이크를 먹었는데
P0 	: 거기서는 되게 큰 단위로만 팔거든
P0 	: 일키로 이렇게
P0 	: 졸라 크지
P1 	: 티본스테이크라
P1 	: 정말 맛잇겟넴
P0 	: 근데 얘네가
P0 	: 이상한게
P0 	: 무슨 자존심이라면서
P1 	: 자존심이라면
P0 	: 고기 굽기정도를
P1 	: 무슨자존심이지 ?
P0 	: 못정한다?
P0 	: 그냥 무조건
P0 	: 미듐레어인가
P0 	: 그거임
P1 	: 무조건 ?
P0 	: 핏물흐르는거
P1 	: 어째서그런거지 ?
P0 	: 몰라 그게
P0 	: 고기의맛을
P0 	: 가장 잘
P1 	: 고기의맛을
P0 	: 살릴수있다나봐
P1 	: 가장잘 느낄수가
P1 	: 잇엇다는건가 ?
P0 	: ㅇㅇ 그런가봐
P0 	: 그래서
P0 	: 1키로짜리
P1 	: 흠
P1 	: 역시
P0 	: 핏물흐르는
P1 	: 티본스테이크는
P1 	: 맛잇지
P0 	: 큰 티본스테이크를
P0 	: 시켜야했는데
P0 	: 내가 엄마랑
P0 	: 둘이 갔자나?
P0 	: 알지?
P1 	: 어어
P1 	: 엄마랑
P1 	: 둘이서
P1 	: 먹엇다는거야 ?
P0 	: 응 그 큰걸
P0 	: 1키로인데
P1 	: 아
P0 	: 둘이서 먹은거야
P1 	: 엄청 컷다는거구나
P0 	: 보통
P1 	: 둘이서
P0 	: 스테이크가
P1 	: 다먹을수가잇어 ?
P0 	: 한개에 200그램
P0 	: 막 이렇자나
P1 	: 한개에
P1 	: 200그램
P0 	: 근데 이건 1키로
P1 	: 그렇지
P0 	: 뼈무게가
P0 	: 있어도
P0 	: 너무 크자나
P1 	: 뼈무게가
P0 	: 근데 엄마는
P1 	: 많이 나갓구나
P0 	: 스테이크를
P0 	: 안조아해서
P0 	: 마니안머근거야
P0 	: 그래서 내가 거의
P1 	: 와
P1 	: 그러면너가
P0 	: 700그램이상을
P1 	: 그많은것을
P1 	: 다먹엇다는거야 ?
P0 	: 혼자 다 먹었어
P0 	: 처음에는
P0 	: 맛있었거든?
P0 	: 근데 나중에는
P0 	: 입에서 핏물맛이 진동하더라
P1 	: 와
P1 	: 너정말
P1 	: 육식동물이구나 ?
P0 	: 너무
P0 	: 물렸어
P0 	: 진짜 거의
P1 	: 주방장이 널ㄹ
P0 	: 울면서먹은듯
P1 	: 대단하게
P1 	: 생각햇을거야
P0 	: 탄산도 쳐 비싸서
P0 	: 여러캔 못시키고...
P0 	: 꾸역꾸역
P0 	: 먹었어
P1 	: 탄산도
P1 	: 비쌋다니
P0 	: 근데 정신못차리고 다음날 또
P1 	: 너무하네
P0 	: 다른
P0 	: 티본스테이크집을
P0 	: 갔어
P0 	: 왜냐면 거기가 현지인 맛집이랬거든
P0 	: 너무 궁금해서 가봄...
P0 	: 거기도 고기를 큰 단위로만 팔더라고
P1 	: 근데진짜
P1 	: 맛잇엇을거같아
P1 	: 평생먹을
P1 	: 티본스테이크를
P1 	: 다먹엇구나 ?
P0 	: 진짜엄청..
P0 	: 물려....
P0 	: 맛있지만..
P0 	: 힘드러써
P1 	: 그렇게
P0 	: 그냥 고기얘기하니까
P1 	: 성공햇다니
P0 	: 그 티본이
P1 	: 아무튼 축하해
P0 	: 생각났어
P0 	: 고맙다
P1 	: 티본스테이크
P1 	: 나도꼭
P1 	: 먹고싶네
P0 	: 피렌체는곱창버거도
P0 	: 유명한데
P0 	: 알아?
P0 	: 방송에 많이
P0 	: 나왔는데
P1 	: 곱창버거 ?
P1 	: 곱창버거라고하니
P1 	: 마치
P1 	: 우리네 음시같은걸 ?
P0 	: ㅋㅋ 그치
P0 	: 그래서 방송에서도
P0 	: 다 신기해함
P1 	: 곱창버거라니 
P1 	: 맛이
P1 	: 잇을까 ?
P0 	: 근데 나는
P0 	: 몬가 맛없을거가타서
P0 	: 안먹음
P1 	: 근데
P0 	: 그래서 궁금하긴해..
P1 	: 곱창버거라고
P1 	: 하면
P1 	: 정말
P1 	: 맛없을거같다는
P1 	: 생각이드는데 ?
P0 	: 좀 엄청
P1 	: 뭔가
P0 	: 호불호갈릴듯
P1 	: 기름질거같구~
P1 	: 안에 곱이
P1 	: 막
P1 	: 튀어나올거같구~
P0 	: ㅋㅋ 그러려나
P0 	: 거기 피렌체가
P0 	: 소가 유명한데
P0 	: 고기는 티본스테이크로 팔구
P1 	: 아하
P1 	: 거기서
P1 	: 소가 유면하구나
P0 	: 내장은 곱창버거로
P0 	: 팔구
P1 	: 정말
P1 	: 아낌없이 주는
P1 	: 소네
P0 	: 가죽은 가죽시장에서
P0 	: 파나봐
P1 	: 혹시
P0 	: 근데 내가 그
P1 	: 아낌없이 주는
P0 	: 가죽시장가서
P1 	: 나무니 ?
P0 	: 샀는데
P1 	: 응
P0 	: 중국산이엇어
P0 	: {censored}
P0 	: 속았어
P1 	: 아놔
P0 	: 파는 상인들도 동남아애들이었음
P1 	: 소는
P1 	: 아낌없이주지만
P1 	: 가죽은 주지않앗다
P0 	: ㅋㅋㅋㅋ 중국이
P0 	: 아낌없이
P0 	: 주엇어
P1 	: 중국이
P1 	: 우리에게
P0 	: 나 머물렀던
P1 	: 아낌없이 스렉이를
P1 	: 주엇지
P0 	: 에어비앤비 주인도
P1 	: 어어
P0 	: 중국인이었음
P1 	: 정말
P1 	: 어딜가나
P1 	: 중국인이 이센
P0 	: 4층인데 엘베가 없어서
P0 	: 캐리어를
P0 	: 힘들게들고
P0 	: 올라감
P1 	: 헉
P1 	: 정말
P1 	: 힘들겟네
P1 	: 유럽가면 좀
P1 	: 캐리어가 크잫ㄴ하
P0 	: ㅇㅇ 그치
P0 	: 24인치였는데
P0 	: 확장형
P0 	: 완전 터질거같앗음
P0 	: 보조가방이랑 백팩도있었구
P1 	: 와우
P1 	: 진자
P1 	: 엄청나게 많은게
P1 	: 그 높은곳을
P1 	: 올라갓구나
P1 	: 너정말 대다낳ㄴ데
P0 	: 엄마가
P0 	: 한식이 꼭
P0 	: 있어야돼서
P1 	: 어머님이
P1 	: 한식을
P0 	: 가방에 라면이랑
P1 	: 꼭 드셔야하는
P1 	: 스타일이시구나
P0 	: 통조림이랑
P0 	: 김 이런거
P1 	: 나도
P0 	: 다 넣어서
P1 	: 외국에서 꼭
P0 	: 양이 많았어
P1 	: 한국과자를 먹어야하는 병이 있어
P1 	: 그래서
P1 	: 한가득
P1 	: 과자를 챙겨갓어
P0 	: 요즘은 컵밥 챙겨가면 될듯
P0 	: 오 한식이 아니라
P1 	: 그래ㅓ서
P0 	: 과자라니
P1 	: 쿠크다스를
P1 	: 챙겨갓는데
P1 	: 아주
P0 	: 독특한데?
P1 	: 바스라졋어
P0 	: 과자는
P0 	: 외국꺼나
P0 	: 우리꺼나
P1 	: &name1&야
P1 	: 너
P0 	: 별차이없지아나?
P1 	: 지아ㅓㄴ이랑
P1 	: 우리
P1 	: 제주도가면
P1 	: 갈거니 ?
P0 	: 으으음
P0 	: 가고는싶은데
P0 	: 못갈거가틈
P1 	: 만약
P1 	: 에
P1 	: 만..약에....
P1 	: 니가....없다면..
P1 	: 니가..
P1 	: 떠나간다면....
P1 	: 난....어떻게
P1 	: 해야할지~
P0 	: 왜저래
P1 	: 어쩌구저쩌구~
P0 	: 미쳤나봐
P0 	: 간다면
P0 	: 언제?
P1 	: 우리
P1 	: 9월생각하고잇어
P0 	: 그때 이사 후고
P1 	: 아니면
P1 	: 우리가 잇는 중간에라도
P0 	: 가게도 옮겨갔을거같아서
P1 	: 와도되니깐
P0 	: 바쁠거가틈
P1 	: 만약
P0 	: 진짜 가고싶기는
P0 	: 하다
P1 	: 올수잇다면
P1 	: 와
P1 	: 우리는
P1 	: 렌트도
P1 	: 할꺼야
P0 	: 일단
P0 	: 너네계획짤때
P0 	: 얘기해줘
P1 	: ㅇㅇㅇ
P0 	: 시간되면
P1 	: 이랃ㄴ
P1 	: 일단
P0 	: 꼭 갈랭
P1 	: 지어니가
P1 	: 공부끗나고 어차피
P1 	: 계획해야하니
P1 	: 나중에
P1 	: 다시애기해보자
P0 	: 오키도키
P0 	: 아 근데 이사가면
P0 	: 김포공항
P0 	: 개멀닼ㅋㅋㅋ
P0 	: 종점에서 종점임ㅋㅋ
P1 	: 진짜
P1 	: 그러겟네
P1 	: 그래도
P1 	: 그그
P1 	: 공항철도같은거
P0 	: 이동네 살때가
P1 	: 잇지않아 ?
P0 	: 편하니까
P0 	: 마니다녀놔야하는뎅
P0 	: 공항철도 탈 필요는
P0 	: 없을거같음
P1 	: 맞어
P1 	: 이동네는
P0 	: 어차피 5호선...
P1 	: 공항이 가깝다는게
P1 	: 아주
P1 	: 좋은 장점같아
P0 	: ㅇㅇ 강서구가
P0 	: 교통이 은근
P0 	: 조음
P0 	: 인천공항도 가깝고
P1 	: 맞어
P1 	: 그리고요즘
P1 	: 마곡도 새로생겨서
P1 	: 공원과
P1 	: 그리고
P1 	: 미술관
P1 	: 공연장이
P0 	: 점점조아져
P1 	: 만들어지공시어서
P0 	: 미술관도
P1 	: 잇어서
P0 	: 있어?
P1 	: 좋은거같아
P1 	: 미술관은
P1 	: 코오롱에서 만든
P1 	: 미술관이 열렷더라구
P0 	: 와우
P1 	: 그리구
P1 	: 공연장은
P1 	: LG아트센터가
P1 	: 이전하더라구
P0 	: 아하 거기
P1 	: 그래서 이제
P1 	: 멀리안가도되는게
P1 	: 조은거같아
P0 	: 나도 마곡으로 갈껄
P0 	: 좀 후회중
P0 	: 진짜 마곡으로 가고시펐는데
P0 	: 집 구조가 너무
P0 	: 마음에안들어서
P0 	: 고민하다가 안갓음
P1 	: 아하
P1 	: 집구조가
P1 	: 어땟길래 ?
P0 	: 그냥 좀
P0 	: 되게옛날스타일
P0 	: 답답해보였음
P0 	: 수납공간도 없구
P1 	: 겉으로볼땐
P1 	: 좋아보이는데
P1 	: 왜
P1 	: 안에는
P0 	: 아파트이름도
P1 	: 그렇지 ?
P0 	: 마음에안들엇응ㅅ
P0 	: 엠밸리
P0 	: 시름
P1 	: lh엿어 ?
P1 	: 아
P0 	: sh
P1 	: 엠밸리 ?
P1 	: 난워낙
P0 	: ㅇㅇ 거기 전부
P1 	: 많이들어서
P0 	: 엠밸리
P1 	: 아무느낌이업다 ㅋㅋㅋ
P0 	: ㅋㅋ 근데 그냥 마곡 가는게
P0 	: {censored}
P0 	: 먼동네갈라니까
P0 	: 좀그럼
P1 	: 갑자기 확
P1 	: 다른동네에
P1 	: 가려니깐
P1 	: 몬가 이상하겟다
P0 	: ㅇㅇ 아는사람
P0 	: 아무도없고
P0 	: 생전모르던동네
P1 	: 그런데로가며
P1 	: 몬가
P1 	: 좀그렇겟다
P0 	: 외로워 벌써
P1 	: 그치만우리
P1 	: 같은동네에 잇엇어도
P1 	: 잘
P1 	: 안만나지않앗니 ?
P0 	: ㅋㅋㅋㅋ
P0 	: 그건...
P0 	: 아니야!!!
P0 	: 조용히해
P1 	: 그래
P0 	: 글구고딩이후로
P1 	: 셔럽보이
P0 	: 같은동네였던적
P1 	: 셔럽보이
P0 	: 없거덩
P1 	: 셔럽셔럽
P1 	: 그랫나
P1 	: 그래도 가깝긴햇는데
P1 	: 이젠
P0 	: ㅇㅇ 대학입학후에
P1 	: 아예
P1 	: 멀어져버렷군
P0 	: 용산 갔다가
P0 	: 영등포왔지
P1 	: 용산도갓엇나 ?
P0 	: ㅇㅇ 2년정도
P0 	: 살았음
P0 	: 외삼촌이 마곡 초반에
P0 	: 계속 사라고햇는데...
P0 	: 그때..갓엇어야대..
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 나는
P1 	: 근ㅇ
P1 	: 그냥
P1 	: 관심만 많앗어
P1 	: 모가생기나
P1 	: 궁금해서
P0 	: 나는 근처 안사니까
P0 	: 잘몰랐응ㅅ
P0 	: 관심없엇음
P1 	: 나이만 자야겟다
P1 	: 오늘
P1 	: 케이크만드느라
P1 	: 일찍일어나서
P1 	: 너무나
P1 	: 피곤해
P0 	: 그러니
P0 	: 나도 사실
P0 	: 아직 씻지도않음
P0 	: 가게갔다와서
P1 	: 난
P1 	: 씻엇는데
P1 	: 너정말드러부나
P1 	: 나 지금 손으로 안 쓰고 마이크로 쓰고 있어
P0 	: 진짜?
P1 	: 이렇게 하니까 진짜 편하다
P0 	: ㅋㅋㅋ대박
P0 	: 신기하다
P1 	: 한번 해봐
P0 	: 생각보다 인식이 잘되네
P1 	: 그러니까 되게 신기하네
P0 	: 시러
P0 	: 나는안할래
P1 	: 왜 이런 첨단 시스템을 이용 안 한다는 거야
P1 	: 그러믄 너는 손만 아프고 너 진짜 안 됐다
P1 	: 아무튼 우리 빨리 제주도 여행 가고 싶다 그치
P0 	: 나는 갈지안갈지
P1 	: 아 이제 그만 해야지
P0 	: 머르는데
P0 	: ㅜㅜㅜ
P0 	: 음성?
P1 	: ㅇㅇ
P0 	: ㅋㅋ 그냥키보드로
P1 	: 한번해봣음
P0 	: 치는걸루..
P0 	: 너 나랑
P0 	: 제주도간적없지
P0 	: 고딩때
P0 	: 수학여행이후로
P1 	: 찌
P1 	: 없지
P1 	: 너는
P1 	: &name5&랑만가구
P0 	: ㅋㅋㅋ 나
P1 	: 나랑은안갓자너
P0 	: 성인돼서
P0 	: 딱두번감
P0 	: &name5&랑 한번
P0 	: 엄마랑 한번
P0 	: 너는 자주가지않음?
P1 	: 나는
P1 	: 가족들이랑마니갓어
P0 	: 부럽다
P0 	: 우리는 가족끼리 시간 다 맞추기가
P0 	: 쉽지가않아서
P0 	: 가족여행 거의 못감
P0 	: 거의가 아니라 아예..못간다
P0 	: 가면 엄빠나 엄마랑나 이렇게 나눠서감
P1 	: 헉ㅜ
P1 	: 나두&name4&이 아직
P1 	: 휴가낸건아니라
P1 	: 취소되는곳으로일단잡엇어
P0 	: 아하....
P0 	: 만약에
P0 	: &name4&이 휴가
P0 	: 못내면은
P0 	: 아예 못가는거?
P1 	: 근데
P1 	: 되긴할거임
P1 	: 최~~악의경우
P1 	: 안될수도잇으니
P0 	: 되는데 정확한시기를
P1 	: ㅇㅇㅇ
