# FILE DATA
ID : MDRW2100001527
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 카카오톡
date : 20191220
topic : 기타/일상

# SPEAKER_INFO
id : 1
age : 20대
occupation : 학생
sex : 여성
birthplace : 서울
principal_residence : 인천
current_residence : 충북
device : 스마트폰
keyboard : 2벌식(쿼티)

id : 2
age : 20대
occupation : 학생
sex : 여성
birthplace : 경기
principal_residence : 경기
current_residence : 충북
device : 스마트폰
keyboard : 천지인

# SETTING
relation  :  학교/학원>동기/동창/동급생
intimacy  :  4
contact_frequency  :  주 1~2회

P0 	: &name2&!! 선비랑 점심 먹는 중?!
P0 	: 나도 그럼 일단
P0 	: 강의를 들어봐야겠다 -.-
P0 	: 고마워!!
P1 	: 아냡ㅎㅎ 잘쟈공!!{emoji:😍}
P1 	: {share:file}
P1 	: {share:file}
P0 	: {emoji}
P0 	: {emoji}
P0 	: {emoji}
P0 	: {emoji}
P1 	: 에브리타임에서 &name2&님이 친구가 되고 싶어해요. 친구를 맺은 후 &name2&님의 시간표를 확인해보세요!
P0 	: {emoji}
P1 	: {share:photo}
P1 	: &name1&! 어제 연락왔었는데 답장하는거 깜빡해가지공..
P1 	: 혹시 너도 연락왔엉?
P0 	: 헉
P0 	: 그러네
P0 	: 나도 연락 와 있어..!!
P0 	: 우리 머라고 답장하기로 했었지?? ㅋㅋㅋㅋㅋㅋ
P1 	: 까묵었엌ㅋㅋㅋㅋㅋㅋ
P1 	: 그그 학교에서 봉사할 수 있는 기회가 생겨서.. 어쩌구...였는뎅
P0 	: 아맛다진짜답장해야지...
P0 	: 야 &name2&
P0 	: &name30& 언니한테...
P0 	: &name31& 언니 혹시 카드 잃어버렸냐고 물어봐바...
P0 	: 농협베이직체크카드...
P1 	: 아{emoji:…} &name31&언니 왔다갔어?
P0 	: 아니 카운터에
P0 	: 누가 놓고 간 카드 있는데
P0 	: 이름이
P0 	: &name31&라고 써있길래
P0 	: 혹시나 해서!!
P1 	: 그냥 내가 &name31&언니한테 갠톡해볼게!!
P0 	: 앗 오키!!
P0 	: 내가 &name31&언니 카톡이 없더라공{emoji:😂}
P1 	: 앜ㅋㅋㅋㅋㅋㅋ
P1 	: {share:photo}
P1 	: 나 지금보냈어...
P1 	: 그래도 말해놓는게 나을 것 같아서ㅜㅜ
P0 	: 헉 지금 봤어
P0 	: 정말 멋진 답장이에요{emoji:😋}
P1 	: 감사합니다!
P1 	: {emoji}
P0 	: &name2& &affiliation&에서 연락왔어!! 멘토링 어떻게 진행할 건지 계획이랑, 언제할지 시간 같은 거 조율한다니까 우리도 미리 생각해서 가면 될 것 같아!! 내일 본교무실 2층에 계시는 &name32& 선생님을 찾아오래... 14:30~16:30 사이에 오라는데 시간 괜찮아?!
P0 	: 다시 연락왔는데 세 시에 맞춰서 오래~~ 아님 더 일찍 오거나,,,
P1 	: 헐...나 낼 오전오후 다 알바라ㅠㅜ
P1 	: 담주 월욜은 안되나?ㅠㅠ
P0 	: 앗
P1 	: ㅠㅠ
P0 	: 담주 월요일은 시간 아무때나 괜찮아??
P1 	: 웅웅!!
P0 	: 오키 그럼 내가 연락드려볼게!!
P0 	: 우리 가기 전에 한 번 만나쉴??
P1 	: 옹!!
P1 	: 난 아무 생각 안하고있었어...
P0 	: 아 내일 오전오후 다 알바라서 안되는구나
P0 	: 오늘은?!
P1 	: 고랭!!
P0 	: 그럼...
P1 	: &name33&교수님 강의끝나고?
P0 	: 이따가 세 시부터 다섯 시까지
P0 	: &name33& 교수님 실강 맞지??
P1 	: 웅ㅜㅜ
P0 	: 그거 끝나고 볼래??
P1 	: 고랭!!!
P0 	: {emoji}
P1 	: 저녁먹으까?ㅎㅎ
P0 	: 오오
P0 	: 좋아!!
P1 	: 앗싸ㅎㅎㅎㅎ
P1 	: 생각해갈게!!멘토링!!!ㅎㅎㅎ
P0 	: 먹고 싶은 거 생각해둬><
P0 	: ៖!!
P1 	: 아 사실 이게 먼저징ㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 오킹!!
P0 	: &name2& 국밥 얼마였어???
P1 	: 7천원!!
P0 	: 오킹><
P1 	: {share:file}
P1 	: &name1&! 이거 만들었었는데 보내는거 깜빡함...
P1 	: 이 정도면 되려나...ㅜ
P1 	: {share:photo}
P0 	: ㅠㅠ&name2& 편지를 뒤집어서 숨겨두고 갔네
P0 	: 정말 앙큼하다...
P0 	: 고마워!!
P1 	: ㅋㅋㅋㅋㅋ
P1 	: 들킬까봐 조마..
P1 	: {emoji:😎}
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 아맞다 우리 내일 몇 시에 만나지??
P1 	: 아맞다
P0 	: 정한다는 게 깜빡ㅎㅅ
P1 	: 2시...몇 분이 좋으까
P0 	: 세 시까지 가야 하니깐
P0 	: 20분에 만날까??
P1 	: 좋아!!!
P1 	: {emoji}
P0 	: {emoji}
P0 	: 행정실 오른쪽 일시적 관찰실
P0 	: &account&
P0 	: {share:file}
P0 	: 붙임 양식에 따라 작성하셔서 3.17(수)까지 회신 바랍니다.
	  
	  한학기동안 수고해 주세요.
P1 	: 아 벌써
P1 	: 힘들댜
P0 	: &name2& 나 세수 쫌 하고...
P0 	: 나갈개...
P1 	: 웅웅
P1 	: 나오면 카톡줭!
P0 	: 준비완료><
P0 	: 직ㅁ 나가욥!!
P1 	: 넹!
P1 	: &name1&!!!
P1 	: 동아리 등록하는데 인원이 부족해서 네 이름도 등록해도 될까?
P0 	: 엉
P1 	: 그리고 너도 수업 참여한다고 말했옹!!
P0 	: 엉
P0 	: 내 이름
P0 	: 저작권프리야
P1 	: 검고 끝나고 아마 5월부터 할 것 같아!!
P0 	: 오키...
P1 	: 난 네가 이래서 조아ㅋㅋㅋㅋㅋ
P0 	: 좋은데 안 좋아
P1 	: 마쟈ㅜㅜ
P0 	: 약간 교육봉사같은 느낌...
P0 	: 암튼 잘 해결됐너보다!!
P1 	: 웅!!
P1 	: 고마웡!!
P0 	: {emoji}
P0 	: 우리 근데 오늘 국문학사 실강이야??
P1 	: 그럴걸?ㅜㅜ 나 8주차인가 7주차는 실강이라고 들었오ㅜㅜ
P0 	: 긍가...
P0 	: {share:photo}
P0 	: ......
P0 	: 이거 살말 고민 중...
P1 	: 헐...
P1 	: 모르겠다 증말ㅜㅜ
P0 	: 일단
P0 	: 안 사고 뻐겨보려고 ㅋ
P0 	: 내가 아침부터 열심히
P1 	: 오킼ㅋㅋㅋ
P0 	: 전자교과서 플랫폼 다운받았는데
P0 	: 가입까지 시켜놓고
P0 	: 대상학년이 아니라서 교과서 다운 못 받는대;;
P1 	: 아니...오버자......ㅠㅠ
P1 	: &name1&! 학번이랑 학과 이름 전번 좀 주세욤{emoji:♥}
P0 	: &num&/&name1&/국어교육과/&tel-num&
P1 	: 땡큐유{emoji:♥}
P0 	: 너도
P0 	: 웃겨서 캠 껐지
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦ
P1 	: 아닠ㅋㅋㅋㅋ
P1 	: &name23&...
P1 	: 도저히 감당안돼서 껐다
P1 	: ㅋㅋㅋㅋㄱ
P0 	: ㅜㅜ우는 중
P0 	: 난
P0 	: 교수님이 너 출석 부르다가
P0 	: 바를 정!
P0 	: 하실 때부터 위태로웠어
P1 	: 나 너 봤다ㅎ
P1 	: ㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 어디가지 햇어??
P1 	: ?
P1 	: 걍..자료수집만
P0 	: 우리 원래
P1 	: ㅜㅜ
P0 	: 끝날 시간이긴 한데...
P0 	: {emoji}
P1 	: 그치..
P0 	: 개요 짰어?
P1 	: 아닝..
P0 	: 개요만 얼른 짜줘...
P0 	: 난 대충 얘 쓰는 거 보다가
P0 	: 마무리해야겠다...
P1 	: 난 못짜줄듯..
P0 	: ㅋㅋㅋㅋㅋㅋㅋ
P0 	: 엥
P0 	: 왜 프사 내렸어??
P0 	: 제발
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱ
P0 	: {share:photo}
P0 	: 스노우 진짜 무서운 필터네...
P1 	: ㅋㅋㅋㅋㄱㄲ
P1 	: {share:photo}
P1 	: 요기><
P0 	: ㅎㅎ
P0 	: {emoji}
P0 	: 안 온 게 아니라
P0 	: 내가 방해금지모드 해 둬서 못 본 거였어 ㄷㄷ
P0 	: 엥 근데 너 전화는 어케 받았지??
P0 	: 암튼
P1 	: 미친ㅋㅋㅋㅋㅋㄱㄲ
P0 	: 너는 왔어???
P1 	: 난 전화해서 첨삭못해줄것 같다고
P1 	: 얘기했엉
P0 	: 오호...
P0 	: {share:photo}
P0 	: 난 걍 일케만 했어...
P0 	: 내가 저런 말투 쓸 수 있는지 첨 알았어 ㅋ
P1 	: 웅웅 잘했엉~
P1 	: 아니 나ㅋㅋㅋ교수님한테 저 이번 주에 안된다니까
P1 	: 담주에 수업끝나고 오랰ㅋㅋㅋㅋㅋㅋ
P1 	: 그렇게 찍고싶어하는데 어쩌겠냐고
P1 	: ㅠㅠㅜㅠㅠ아니 전 걍 재밌겠다고 생각했는데ㅋㄲㅋㄲ큐ㅠㅠ
P0 	: ㅋ ㅋ ㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦ
P0 	: 아ㅠㅠ개웃겨
P0 	: ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ개웃겨
P0 	: ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
P1 	: 웅 관종됨
P1 	: ㅋㅋㅋㅋㅋㄲㅋ
P1 	: &name8& 파바알바생각중이더라공ㅋㅋㅋㅋ 그래서 연락왔었넹ㅋㅋㅋ
P1 	: 다행이당 뭔일 있는줄..
P1 	: {emoji}
P1 	: 근데 &name1&
P1 	: &name9&는 언제 가?ㅜ
P0 	: 아하!!
P0 	: &name9&
P0 	: 다섯 시 반 버스였너...?
P0 	: 언제엿지
P1 	: 오늘이야?
P0 	: ៖!
P1 	: 헐
P1 	: 헐
P1 	: 헐
P0 	: 너 피자헛 갈 때 보고 갈래??
P1 	: &name9&
P0 	: 너 피자헛 언제 가지??
P1 	: 헐
P1 	: 5시출근ㅋㅋㅋㅋㅋ
P0 	: 아항
P0 	: 잠만ㅋㅋㅋㅋㅋ
P1 	: 앗..아냐... 나 진짜 괜찮아......
P1 	: 기대
P1 	: {emoji}
P0 	: &name2&!!
P0 	: &name9& 40분 차라
P0 	: 지금 나온대
P1 	: 헐
P1 	: 지금갈겤ㅋㅋ
P0 	: 앗 오키 ㅋㅋㅋㅋ
P0 	: &name2& 내가 미안하가...
P0 	: 밥은 먹었니......
P1 	: 아냨ㅋㅋㅋㅋ
P1 	: 편의점에서 먹어떠아까ㅋㅋㅋㅋㅋ
P0 	: 아앗
P0 	: 다행이다,,,
P0 	: 날 씹엇다는 소식은 들엇어,,,
P0 	: 이번만 참아준다{emoji:•}{emoji:•}{emoji:•}{emoji:•}{emoji:•}{emoji:•}{emoji:•}
P1 	: 아?ㅋㅋㄱㅋㅋㅋㅋㅋ
P1 	: 멀씹엌ㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 너네 둘이 먼 얘기햇냐 하니간
P0 	: 나 씹엇대 &name9&가 ㅡㅡ
P0 	: {emoji}
P1 	: 아니 누구는
P1 	: 나 어디사는지 말해주고 그러던데?ㅋㅋㅋㅋㅋㅋ
P1 	: {emoji}
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 맞아
P0 	: 길가다가
P0 	: &name2&는 어디 살아?
P0 	: 그래서
P0 	: 저기라고 알려줬어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 그래 너희집에서 우리집이 ㅋㅋㅋ너무 가깝긴햌ㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ마자
P0 	: 걸어가는데 마침 딱
P0 	: 너네 집 바로 앞이었어 ㅋㅋㅋㅋ
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋㅋㅋㅋ
P1 	: 나도 걸으면 너네집 근처더랔ㅋㅋㅋㅋ
P0 	: {share:photo}
P0 	: 에듀넷-티클리어 !!
P1 	: 앜ㅋㅋㅋㅋㅋ
P1 	: 감샤해영!
P0 	: {emoji}
P0 	: &name2&...
P0 	: 이따 한 시에 나도 같이 가도 될까´ㅅ`
P1 	: 교수님께 여쭤봐봥!
P0 	: 오키
P0 	: 아까 교수님이
P0 	: 다른 사람들도 올 거면 오라고 하셔서!!
P0 	: 5월까지 실강 안 하면
P0 	: 내 질문 진짜 2점 나올 것 같아 ㅋㅋ...
P1 	: 아니진짜...
P1 	: 애들은 점수높게주는데
P1 	: 교수님은 겁나짜게 주시자나ㅠㅠㅠㅠㅠㅠㅠ
P1 	: 너무손해아냐?ㅠㅠ개억울하다
P0 	: 앗 그런가
P0 	: 아하
P0 	: 맞아
P0 	: ㅋㅋㅋ교수님한테
P1 	: 그칰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 많이 달라고
P0 	: 빌자
P0 	: 장난인 척
P0 	: 빌래
P1 	: 가산점
P1 	: 주세요
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 여기까지
P1 	: 왔는데
P1 	: ㅋㅋㅋㅋㅋㅋㅋ
P0 	: 후앵
P1 	: 아 나 &name6&랑 질문 똑같은뎈ㅋㅋㅋㅋㅋ
P1 	: 하
P1 	: ㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 다행이닼ㅋㅋ &name1&가 한 13분 채우고
P0 	: 나도 좀 비슷해...
P0 	: 앵
P0 	: 나
P0 	: 3분 만에 호로록일 듯
P0 	: ㅋㅋㅋ
P0 	: 머리..
P0 	: 안감을래
P0 	: 대충세수만하고가야지
P1 	: ㅋㅋㅋㅋㅋ
P1 	: 아
P1 	: 귀찮다
P1 	: 같더니
P1 	: &name34& 있으면
P1 	: 개싫겠다
P1 	: ㅋㅋㅋㅋㅋ
P1 	: &name1&
P1 	: 45분에
P1 	: 보쟈
P0 	: {emoji}
P0 	: 넵!!
P1 	: ㅋㅋㅋㅋ죠앜ㅋㅋ
P0 	: {share:photo}
P0 	: ...!
P0 	: 나 안 가면
P0 	: 불편한 사람 되는 거야??
P0 	: ㅋㅋㅋㅋ
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 으...응.....메이비...
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 아
P1 	: ㅋㅋㅋㅋㅋㅋㅋ
P1 	: 너 어떻게됐엌ㅋㅋㅋ
P1 	: 난
P1 	: 담주 수욜에
P1 	: 수업하기로..
P1 	: 눈물
P1 	: {emoji}
P0 	: 헉
P0 	: 난 다담주에 가기로......
P0 	: ㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: &name1&! 갑자기 생각나서 그런데
	  교육봉사 신청서 우리 각자 가져갔징?
P0 	: 응!!
P0 	: 내 거 나한테 있어
P1 	: 오키!!{emoji:😊}
P1 	: 아 맞다!! 나 편의점 4월까지만 한다고 말씀드렸어!!
P0 	: {emoji}
P0 	: 아쉽지만...
P0 	: 잘 됐다!! 축하해!!
P1 	: ㅋㅋㅋㅋㅋ
P1 	: 고마웡!!
P1 	: &name1& 파이팅하공!!
P0 	: {emoji}
P1 	: 아니 양꼬치집 문 안열었나방... 전화안받어ㅠㅠㅠㅠㅠ
P1 	: 화욜에 먹자고 할까방...
P1 	: {emoji}
P0 	: {emoji}
P0 	: 아숩다
P0 	: 알앗어!!
P1 	: 방금 한 번 더 전화해봤는데 안받는당ㅜㅜ
P0 	: 하필 딱 오늘 쉬다니!! ｰ̀.ㅅｰ́
P1 	: 아... 망하지만 않았음 좋겠당ㅜㅜㅜㅜ
P0 	: {emoji}
P0 	: 가게 이름 머라고 했지??...
P1 	: 하이 양꼬치!!
P0 	: 오키!!
P0 	: 맞다 &name2&
P0 	: &name29& 언니 샌드위치 폐기했대???
P1 	: 헐
P1 	: 미친
P1 	: 아악
P1 	: 기달려방!!
P0 	: ៖!!
P1 	: 언니 폐기안찍었대!!
P1 	: 그리고 매대? 닦으라고 하셨다며ㅜㅜ
P0 	: 맞아
P0 	: 난 안 닦앗지만...
P1 	: 언니는 깜빡하고 안닦았고
P1 	: 난 인수인계 못받았엉ㅜㅠ
P0 	: 헉
P0 	: 말 안 해줬구나
P0 	: 갠차나
P0 	: ㅎㅎ
P1 	: 그냥 언니가 어? 이게 모지 이러고ㅋㅋㅋㅋ
P0 	: 머... 어쩌겟어
P1 	: 그치..ㅎ
P0 	: 웅ㅋㅋㅋㅋㅋㅋㅋ
P1 	: 일단 &name1&! 그그 찰떡샌드위치 폐기찍으면 될듯!!
P0 	: 오키!!
P1 	: 웅!!
P0 	: {share:photo}
P0 	: 너 거야??
P1 	: 아닝!!
P0 	: {emoji}
P1 	: 뭐얔ㅋㅋㅋㅋ
P1 	: 귀엽넹ㅋㅋㅋㅋㅋ
P0 	: ㅎㅎ
P0 	: 난 딱 한 시 정각에
P0 	: &name2& 집 앞에 서 잇어야겟다...
P0 	: 잘자요^0^
P1 	: ㅋㅋㅋㅋ
P1 	: 내가 그럴라했는데
P1 	: 개익득!!
P1 	: 낼보쟈!!{emoji:😘}
P0 	: 웉!!
P1 	: &name1&
P1 	: 너 필통
P1 	: 탐난다?
P1 	: 이리줘바
P0 	: 제법 귀엽지? ㅋ
P0 	: 근데 사 놓고
P0 	: 안 써서
P1 	: 아니 그냥 귀여운뎅
P0 	: 먼지 앉았어
P1 	: ㅋㅋㅋㅋㅋ
P1 	: 앗
P0 	: -.-
P1 	: 가져가
P1 	: 먼지는
P0 	: 먼지
P1 	: 털고준거징?
P0 	: 너잖아!!
P0 	: 안먼지
P1 	: {emoji}
P0 	: {emoji}
P1 	: 밖에 사람들은
P1 	: 누굴 기다리는거지
P0 	: 그러게
P0 	: 왜 안 가고 앞에서
P0 	: ...
P1 	: 자꾸
P1 	: 눈마주쳐
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 너 기다리는 듯
P1 	: 너 일부러 거기앉았지
P1 	: ㅡㅡ
P0 	: ៖
P1 	: 하 증말
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦ
P1 	: 뒷문으로 나가야겠다
P1 	: 스트레스받아~~
P1 	: 에효
P0 	: 잘 가!
P0 	: 앞사람때문에
P0 	: 하나도안보이는디?
P0 	: ㅋㅋ
P1 	: 인정...
P0 	: {share:photo}
P1 	: 아
P1 	: 너무
P1 	: 배고파
P1 	: ㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 아 재밌겠다 오늘 할 얘기많겠다
P1 	: 행벅해
P1 	: ㅋㅋㅋㅋ
P0 	: ㅎㅎ
P1 	: 아
P1 	: 교수님 실망이다
P1 	: 어떻게 호스트를
P1 	: 나한테안주셔?
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 저거 안 넘기고 나가면
P0 	: 랜덤 배정되는 거야
P0 	: 아 웃겨
P0 	: 배고파ㅡㅡ
P1 	: 아 교수님 지송
P1 	: ㅋㅋㅋㅋㅋ
P0 	: 휴대폰 버전 교수님
P0 	: 너무 웃겨
P0 	: 영상통화하는 것 같음
P0 	: ㅠㅠ
P0 	: 나 머리 말리고
P0 	: 10분까지 나갈게!!
P1 	: 죠아!!!
P0 	: 모하는데
P0 	: 폰보냐???
P0 	: 집중안하지?
P1 	: 소름......
P0 	: {emoji}
